Fecha,prov_residencia_persona_en_situacion_violencia,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,pais_nacimiento_persona_en_situacion_de_violencia,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,modalidad_de_violencia_institucional,modalidad_de_violencia_laboral,modalidad_violencia_contra_libertad_reproductiva,modalidad_de_violencia_obstetrica,modalidad_de_violencia_mediatica,modalidad_de_violencia_otras,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora,Mes
2023-04-14,Buenos Aires,Mujer,21,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-14,Buenos Aires,Mujer,43,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-14,Neuquén,Mujer,30,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-14,Mendoza,Mujer,36,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-14,Buenos Aires,Mujer,38,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-14,Buenos Aires,Mujer,19,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-15,CABA,Mujer,23,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-15,CABA,Mujer,34,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-15,Buenos Aires,Mujer,25,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-15,Buenos Aires,Mujer,32,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-15,Buenos Aires,Mujer,54,Argentina,No,Si,No,Si,No,No,No,No,No,No,No,No,Padre o tutor,Varon,2023-04
2023-04-15,Buenos Aires,Mujer,22,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-15,Buenos Aires,Mujer,20,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon,2023-04
2023-04-15,Buenos Aires,Mujer,25,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-15,Buenos Aires,Mujer,32,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-15,Río Negro,Mujer,29,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-15,Corrientes,Mujer,23,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-15,Buenos Aires,Mujer,37,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-15,Formosa,Mujer,56,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-15,Neuquén,Mujer,29,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-15,Neuquén,Mujer,17,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-15,Santa Fe,Mujer,36,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-15,Buenos Aires,Mujer,34,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-15,Buenos Aires,Mujer,11,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon,2023-04
2023-04-15,Jujuy,Mujer,34,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-15,Tucumán,Mujer,40,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-15,Córdoba,Mujer,75,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-15,Santa Fe,Mujer,43,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-15,Santa Fe,Mujer,29,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-15,Buenos Aires,Mujer,34,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-15,Buenos Aires,Mujer,28,Paraguaya,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-15,Entre Ríos,Mujer,20,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-15,Buenos Aires,Mujer,27,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-16,CABA,Mujer,22,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-16,Buenos Aires,Mujer,44,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-16,Buenos Aires,Mujer,25,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-16,Buenos Aires,Mujer,21,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-16,Buenos Aires,Mujer,39,Argentina,No,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-16,Buenos Aires,Mujer,63,Paraguaya,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-16,Buenos Aires,Mujer,24,Argentina,Si,Si,No,No,No,No,No,No,No,No,No,No,Otro,Varon,2023-04
2023-04-16,Buenos Aires,Mujer,23,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,No,Otro,Varon,2023-04
2023-04-16,Buenos Aires,Mujer,26,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-16,Buenos Aires,Mujer,40,Paraguaya,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-16,Buenos Aires,Mujer,43,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-16,Salta,Mujer,45,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-16,Córdoba,Mujer,66,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-16,Jujuy,Mujer,25,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-16,Buenos Aires,Mujer,53,Argentina,No,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-16,Santa Fe,Mujer,21,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-16,Santa Fe,Mujer,73,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-16,Buenos Aires,Mujer,33,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-16,Tucumán,Mujer,35,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-16,Córdoba,Mujer,31,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-16,Buenos Aires,Mujer,26,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-16,Santa Fe,Mujer,21,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-16,Jujuy,Mujer,23,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-16,Santiago Del Estero,Mujer,41,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-16,Buenos Aires,Mujer,24,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-16,Santa Cruz,Mujer,64,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-16,Buenos Aires,Mujer,41,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-16,Santiago Del Estero,Mujer,33,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-16,Tucumán,Mujer,42,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-16,Buenos Aires,Mujer,26,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-16,Santa Fe,Mujer,35,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-16,Santa Fe,Mujer,21,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-17,CABA,Mujer,27,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-17,CABA,Mujer,32,Peruana,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-17,CABA,Mujer,41,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-17,CABA,Mujer,34,Paraguaya,No,No,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon,2023-04
2023-04-17,CABA,Mujer,29,Boliviana,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-17,CABA,Mujer,27,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-17,CABA,Mujer,36,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-17,CABA,Mujer,23,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-17,CABA,Mujer,19,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-17,Buenos Aires,Mujer,32,Boliviana,No,Si,No,No,Si,Si,No,No,Si,No,No,No,Pareja,Varon,2023-04
2023-04-17,Buenos Aires,Mujer,26,Argentina,No,Si,No,Si,Si,No,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-17,Buenos Aires,Mujer,16,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-17,Buenos Aires,Mujer,38,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-17,Buenos Aires,Mujer,29,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-17,Buenos Aires,Mujer,33,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-17,Buenos Aires,Mujer,35,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-17,Tucumán,Mujer,25,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-17,Buenos Aires,Mujer,39,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-17,Córdoba,Mujer,47,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-17,Córdoba,Mujer,52,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-17,Buenos Aires,Mujer,18,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-17,Santa Fe,Mujer,19,Argentina,No,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon,2023-04
2023-04-17,Buenos Aires,Mujer,38,Boliviana,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-17,Buenos Aires,Mujer,22,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-17,Corrientes,Mujer,25,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-17,Buenos Aires,Mujer,27,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-17,Salta,Mujer,28,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-17,Buenos Aires,Mujer,28,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-18,Buenos Aires,Mujer,36,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-18,CABA,Mujer,38,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Padre o tutor,Varon,2023-04
2023-04-18,Buenos Aires,Mujer,18,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-18,CABA,Mujer,51,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon,2023-04
2023-04-18,Buenos Aires,Mujer,45,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-18,Buenos Aires,Mujer,54,Paraguaya,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-18,Buenos Aires,Mujer,34,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-18,Buenos Aires,Mujer,30,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,No,Otro,Varon,2023-04
2023-04-18,Buenos Aires,Mujer,22,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-18,Buenos Aires,Mujer,18,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-18,Buenos Aires,Mujer,46,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-18,Buenos Aires,Mujer,29,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-18,Córdoba,Mujer,29,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-18,Corrientes,Mujer,43,Argentina,No,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-18,Santiago Del Estero,Mujer,35,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-18,Buenos Aires,Mujer,23,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-18,Tucumán,Mujer,40,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-18,Mendoza,Mujer,31,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-18,Mendoza,Mujer,22,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-18,Buenos Aires,Mujer,82,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon,2023-04
2023-04-18,Buenos Aires,Mujer,23,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-18,Buenos Aires,Mujer,39,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-18,Buenos Aires,Mujer,45,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-18,Tucumán,Mujer,25,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-18,Buenos Aires,Mujer,29,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-19,Buenos Aires,Mujer,30,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-19,CABA,Mujer,28,Argentina,Si,No,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-19,CABA,Mujer,42,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-19,CABA,Mujer,48,Argentina,No,Si,No,No,Si,No,No,No,No,No,Si,No,Otro,Varon,2023-04
2023-04-19,Buenos Aires,Mujer,29,Paraguaya,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-19,Buenos Aires,Mujer,37,Argentina,No,Si,No,No,No,No,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-19,Buenos Aires,Mujer,38,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-19,Buenos Aires,Mujer,27,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-19,Buenos Aires,Mujer,28,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-19,Buenos Aires,Mujer,47,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-19,Buenos Aires,Mujer,39,Paraguaya,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-19,Buenos Aires,Mujer,34,Argentina,Si,Si,No,No,No,No,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-19,Buenos Aires,Mujer,45,Argentina,No,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-19,Buenos Aires,Mujer,53,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon,2023-04
2023-04-19,Córdoba,Mujer,43,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-19,San Luis,Mujer,24,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-19,Buenos Aires,Mujer,50,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-19,Santiago Del Estero,Mujer,53,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-19,Buenos Aires,Mujer,45,Boliviana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-19,Mendoza,Mujer,37,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-19,Salta,Mujer,32,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-19,Buenos Aires,Mujer,27,Paraguaya,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-19,Buenos Aires,Mujer,39,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-19,San Luis,Mujer,44,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-19,Córdoba,Mujer,39,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-19,Buenos Aires,Mujer,29,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-19,Buenos Aires,Mujer,38,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-20,CABA,Mujer,62,Uruguaya,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Otro familiar,Varon,2023-04
2023-04-20,CABA,Mujer,35,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-20,CABA,Mujer,32,Argentina,Si,No,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-20,CABA,Mujer,52,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-20,CABA,Mujer,28,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-20,CABA,Mujer,23,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-20,CABA,Mujer,92,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Otro,Varon,2023-04
2023-04-20,CABA,Mujer,32,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-20,CABA,Mujer,25,Paraguaya,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-20,CABA,Mujer,53,Paraguaya,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-20,Buenos Aires,Mujer,37,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-20,Buenos Aires,Mujer,69,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-20,Buenos Aires,Mujer,22,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-20,Buenos Aires,Mujer,33,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-20,Buenos Aires,Mujer,32,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-20,Mendoza,Mujer,36,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-20,Neuquén,Mujer,42,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-20,Buenos Aires,Mujer,31,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-20,Buenos Aires,Mujer,37,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-20,Tucumán,Mujer,44,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-20,Mendoza,Mujer,27,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-20,Tucumán,Mujer,38,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-20,Córdoba,Mujer,16,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Padre o tutor,Varon,2023-04
2023-04-20,Buenos Aires,Mujer,27,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-20,Mendoza,Mujer,25,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-20,Buenos Aires,Mujer,26,Argentina,No,Si,No,No,No,No,No,No,No,No,No,No,Otro,Varon,2023-04
2023-04-20,Corrientes,Mujer,42,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-21,CABA,Mujer,37,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-21,Buenos Aires,Mujer,32,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-21,CABA,Mujer,21,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-21,CABA,Mujer,75,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-21,CABA,Mujer,41,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-21,Buenos Aires,Mujer,31,Argentina,No,Si,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon,2023-04
2023-04-21,CABA,Mujer,52,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-21,CABA,Mujer,36,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-21,Buenos Aires,Mujer,26,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-21,Buenos Aires,Mujer,41,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-21,Buenos Aires,Mujer,21,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-21,Buenos Aires,Mujer,29,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-21,Santa Fe,Mujer,41,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-21,Buenos Aires,Mujer,29,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-21,Buenos Aires,Mujer,35,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-21,Buenos Aires,Mujer,40,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-21,Mendoza,Mujer,45,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-21,Río Negro,Mujer,52,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-21,Córdoba,Mujer,68,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-21,Buenos Aires,Mujer,36,Peruana,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-21,CABA,Mujer,57,Paraguaya,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-21,Mendoza,Mujer,50,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-21,Buenos Aires,Mujer,23,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-21,Buenos Aires,Mujer,26,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-21,Buenos Aires,Mujer,29,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
2023-04-21,Córdoba,Mujer,46,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,2023-04
2023-04-21,Santa Fe,Mujer,45,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,2023-04
