Fecha,prov_residencia_persona_en_situacion_violencia,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,pais_nacimiento_persona_en_situacion_de_violencia,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,modalidad_de_violencia_institucional,modalidad_de_violencia_laboral,modalidad_violencia_contra_libertad_reproductiva,modalidad_de_violencia_obstetrica,modalidad_de_violencia_mediatica,modalidad_de_violencia_otras,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora,
01/03/23,Buenos Aires,Mujer,44,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
01/03/23,Buenos Aires,Mujer,34,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
01/03/23,Buenos Aires,Mujer,23,Boliviana,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
01/03/23,Buenos Aires,Mujer,26,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
01/03/23,Buenos Aires,Mujer,35,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
01/03/23,Buenos Aires,Mujer,35,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,No,Otro,Varon,
02/03/23,Buenos Aires,Mujer,33,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
02/03/23,Buenos Aires,Mujer,23,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
02/03/23,Tucumán,Mujer,19,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
02/03/23,Mendoza,Mujer,49,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
02/03/23,Córdoba,Mujer,57,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
02/03/23,Córdoba,Mujer,27,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
02/03/23,Santa Fe,Mujer,38,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
02/03/23,Santa Fe,Mujer,30,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
02/03/23,Buenos Aires,Mujer,28,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
02/03/23,Mendoza,Mujer,36,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
02/03/23,CABA,Mujer,39,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
02/03/23,Santa Fe,Mujer,33,Peruana,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
02/03/23,Buenos Aires,Mujer,53,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,Si,Otro,Varon,
02/03/23,Buenos Aires,Mujer,36,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
02/03/23,CABA,Mujer,24,Boliviana,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
02/03/23,CABA,Mujer,50,Boliviana,Si,Si,No,No,No,No,No,No,No,No,No,Si,Otro,Varon,
02/03/23,CABA,Mujer,43,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
02/03/23,CABA,Mujer,60,Argentina,Si,No,No,No,No,No,No,No,No,No,No,Si,Otro,Varon,
02/03/23,CABA,Mujer,26,Venezolana,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
02/03/23,CABA,Mujer,34,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
02/03/23,CABA,Mujer,45,Peruana,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
02/03/23,CABA,Mujer,20,Boliviana,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
02/03/23,CABA,Mujer,48,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
02/03/23,Buenos Aires,Mujer,31,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,No,Otro,Varon,
02/03/23,Buenos Aires,Mujer,23,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
02/03/23,Buenos Aires,Mujer,41,Paraguaya,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
02/03/23,Buenos Aires,Mujer,28,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
02/03/23,Buenos Aires,Mujer,25,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
02/03/23,Buenos Aires,Mujer,49,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
02/03/23,Buenos Aires,Mujer,72,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
03/03/23,Corrientes,Mujer,43,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
03/03/23,Salta,Mujer,35,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
03/03/23,Mendoza,Mujer,21,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
03/03/23,Buenos Aires,Mujer,52,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Mujer,
03/03/23,Salta,Transgenero,22,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
03/03/23,Santa Fe,Mujer,35,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
03/03/23,Buenos Aires,Mujer,36,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
03/03/23,Buenos Aires,Mujer,24,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,,,
03/03/23,Corrientes,Mujer,25,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
03/03/23,Buenos Aires,Mujer,40,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
03/03/23,Tucumán,Mujer,25,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
03/03/23,Buenos Aires,Mujer,42,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,,Varon,
03/03/23,CABA,Mujer,79,Argentina,No,Si,No,No,No,No,No,No,No,No,No,Si,Otro,Varon,
03/03/23,CABA,Mujer,41,Argentina,Si,No,Si,Si,No,No,No,No,No,No,No,Si,Otro,Varon,
03/03/23,CABA,Mujer,73,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,Si,Otro,Varon,
03/03/23,CABA,Mujer,70,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
03/03/23,CABA,Mujer,42,Uruguaya,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
03/03/23,CABA,Mujer,47,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
03/03/23,CABA,Mujer,42,Boliviana,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
03/03/23,CABA,Mujer,17,Argentina,No,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
03/03/23,CABA,Mujer,72,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,,
03/03/23,Buenos Aires,Mujer,30,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
03/03/23,Buenos Aires,Mujer,38,Paraguaya,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
03/03/23,Buenos Aires,Mujer,34,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
04/03/23,San Luis,Mujer,25,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
04/03/23,Buenos Aires,Mujer,16,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
04/03/23,Buenos Aires,Mujer,27,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
04/03/23,Buenos Aires,Mujer,43,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
04/03/23,Buenos Aires,Mujer,22,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
04/03/23,CABA,Mujer,49,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
04/03/23,CABA,Mujer,37,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
04/03/23,Tucumán,Mujer,52,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
04/03/23,Buenos Aires,Mujer,26,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
04/03/23,Buenos Aires,Mujer,46,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
04/03/23,Santa Fe,Mujer,27,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
04/03/23,Santa Fe,Mujer,32,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
04/03/23,Santa Fe,Mujer,35,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
04/03/23,Buenos Aires,Mujer,51,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
04/03/23,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Mujer,32,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
04/03/23,Buenos Aires,Mujer,39,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
04/03/23,Buenos Aires,Mujer,15,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Otro,Varon,
04/03/23,Córdoba,Mujer,19,Argentina,Si,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon,
04/03/23,Buenos Aires,Mujer,56,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
04/03/23,Tucumán,Mujer,73,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
04/03/23,CABA,Mujer,33,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
04/03/23,Buenos Aires,Mujer,45,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
04/03/23,Buenos Aires,Mujer,16,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
04/03/23,Buenos Aires,Mujer,33,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon,
04/03/23,Buenos Aires,Mujer,41,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
04/03/23,CABA,Mujer,33,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
04/03/23,CABA,Mujer,46,Brasileña,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
04/03/23,Buenos Aires,Mujer,32,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
04/03/23,Buenos Aires,Mujer,63,Argentina,No,Si,Si,No,Si,No,No,No,No,No,No,No,Otro,Varon,
04/03/23,Buenos Aires,Varon,17,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Padre o tutor,Varon,
04/03/23,Buenos Aires,Mujer,35,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
04/03/23,Buenos Aires,Mujer,32,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
04/03/23,Córdoba,Mujer,54,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
04/03/23,Buenos Aires,Mujer,34,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
04/03/23,Buenos Aires,Mujer,31,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
04/03/23,Tucumán,Mujer,34,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
04/03/23,Buenos Aires,Mujer,45,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,,
04/03/23,Chubut,Mujer,4,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon,
04/03/23,Buenos Aires,Mujer,34,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
04/03/23,Buenos Aires,Mujer,37,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
04/03/23,Buenos Aires,Mujer,20,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
04/03/23,Buenos Aires,Mujer,32,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
04/03/23,Buenos Aires,Mujer,46,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
05/03/23,CABA,Mujer,26,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
05/03/23,Buenos Aires,Mujer,21,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
05/03/23,Salta,Mujer,32,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
05/03/23,CABA,Mujer,32,Peruana,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
05/03/23,Córdoba,Mujer,24,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
05/03/23,Santa Fe,Mujer,40,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
05/03/23,Corrientes,Mujer,30,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
05/03/23,Salta,Mujer,32,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
05/03/23,Córdoba,Mujer,18,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
05/03/23,Buenos Aires,Mujer,52,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
05/03/23,Buenos Aires,Mujer,36,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
05/03/23,Buenos Aires,Mujer,18,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
05/03/23,CABA,Mujer,31,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
05/03/23,Buenos Aires,Mujer,41,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
